Person_ID,Gender,Age,LengthOfService,Admin Role,International Assignee,Is Mobile,YearlyPay
9143,woman,33.27418111,4.630558439,0,0,0,89294.85363
9144,woman,33.742428,8.876117609,0,0,0,92113.01407
9145,woman,37.79807194,6.319509401,0,0,0,123363.7816
9146,woman,23.69557792,9.654052295,1,0,0,40863.36633
9147,woman,26.84791977,7.938004948,0,0,0,115257.9227
9148,woman,33.16058858,6.568204741,1,0,0,65832.86459
9149,woman,31.45607728,8.41536509,0,0,0,87538.52019
9150,woman,25.84367949,8.429679464,0,0,0,70271.35818
9151,woman,28.95454559,6.729045638,0,0,0,56783.79649
9152,woman,26.47439171,7.481889309,0,0,0,93613.69544
9153,woman,22.2142033,11.81612012,0,0,1,149093.9462
9154,woman,38.70041657,2.705107439,0,0,0,86660.30107
9155,woman,24.12648089,4.608525534,0,0,0,95006.79901
9156,woman,28.13749404,8.135280898,0,0,0,118013.0422
9157,woman,28.18101062,7.631815051,0,0,0,115768.1759
9158,woman,32.42623222,8.028879792,0,0,1,89019.16555
9159,woman,21.66044013,6.553911845,0,0,0,101267.7547
9160,woman,27.95377394,5.100080979,0,0,1,122236.9594
9161,woman,32.43730996,7.313711564,1,0,0,46643.59716
9162,woman,29.65743667,9.402456988,0,0,0,88725.2098
9163,woman,28.82559693,11.20015009,0,0,0,131957.4479
9164,woman,30.91417454,5.755850585,0,0,0,48402.55242
9165,woman,35.12673055,9.295290599,1,0,0,102616.0315
9166,woman,28.02381562,10.44550364,0,0,0,127787.7423
9167,woman,24.6162795,6.747693791,1,0,0,74164.80531
9168,woman,27.73452967,3.976300863,0,0,0,77850.63919
9169,woman,27.47662288,9.117556668,0,0,0,74089.24995
9170,woman,27.54531424,9.117507074,1,0,0,92836.25046
9171,woman,28.08318233,6.580937701,0,0,0,110647.4847
9172,woman,20.87250398,9.938100551,0,0,0,115398.5208
9173,woman,24.48878488,7.877424786,0,0,1,132911.9456
9174,woman,31.78462998,5.966140291,0,0,0,112961.8084
9175,woman,28.87813887,4.31713036,0,0,0,60841.91477
9176,woman,21.05740761,10.87775505,0,0,0,119497.0826
9177,woman,34.91110861,10.55186622,0,0,0,86468.12267
9178,woman,22.98730286,6.964627075,0,0,0,62652.22524
9179,woman,34.10670352,7.386819014,0,0,0,123159.9487
9180,woman,31.93488616,7.789045672,1,0,0,86639.56144
9181,woman,24.0695084,6.213273367,0,0,1,71951.04653
9182,woman,23.97358577,11.42591964,0,0,0,64219.1522
9183,woman,29.23331206,5.879964081,0,0,0,108859.1503
9184,woman,39.15737749,4.559349167,1,0,0,77344.54343
9185,woman,34.07713303,12.34954516,0,0,0,78033.23838
9186,woman,24.63790652,9.121735406,0,0,0,58883.42098
9187,woman,34.19214339,5.998073119,1,0,0,40531.05504
9188,woman,19.50008304,4.737467318,0,0,0,51529.76964
9189,woman,31.21840532,7.712615368,0,0,1,142821.1851
9190,woman,29.82543746,10.1645362,1,0,0,71699.6994
9191,woman,33.96630673,6.203914828,0,0,0,117278.7411
9192,woman,35.55520924,5.658255904,1,0,0,69878.97898
9193,woman,42.48739906,9.622344485,0,0,0,92654.48244
9194,woman,15.80901028,10.8636875,0,0,0,111883.3192
9195,woman,24.69743782,9.524494337,1,0,0,83450.26757
9196,woman,35.29453539,7.666859428,0,0,0,89702.16938
9197,woman,34.79280316,6.496011253,1,0,0,67422.88027
9198,woman,34.12380905,9.870951774,0,0,0,61612.30933
9199,woman,17.384855,8.958869812,0,0,0,50129.75624
9200,woman,37.83624971,6.01420464,1,0,0,81148.2291
9201,woman,28.98657465,10.42039485,0,0,1,153383.0017
9202,woman,40.1544033,5.026572303,0,0,0,101259.3832
9203,woman,29.68119387,9.229357632,1,0,0,82106.81889
9204,woman,32.66214664,7.452051799,0,0,0,85527.07854
9205,woman,34.82508072,9.491628017,1,0,0,50950.40193
9206,woman,28.21917642,7.144712138,0,0,0,94542.34967
9207,woman,18.77919613,6.574068983,1,0,0,44435.13154
9208,woman,32.86066527,10.05826464,0,0,0,133161.3994
9209,woman,29.78968399,8.325815933,0,0,0,121252.25
9210,woman,34.16690143,9.040958045,0,0,0,93237.67195
9211,woman,29.35260048,8.900154822,1,0,0,87142.13736
9212,woman,31.09101163,9.319420559,0,0,0,66814.98353
9213,woman,31.81272927,3.704697649,0,0,0,82258.7892
9214,woman,28.29954857,9.470890969,0,0,0,87223.21932
9215,woman,23.23121434,12.06757266,1,0,0,55548.8282
9216,woman,23.52395292,7.094226265,0,0,0,44087.67058
9217,woman,33.86189171,8.094080536,1,1,1,142193.9772
9218,woman,29.67579685,6.706602032,1,0,0,41287.65911
9219,woman,23.79961534,3.135674234,0,0,0,33812.18986
9220,woman,38.41397339,9.890413207,0,0,0,88721.13637
9221,woman,35.70078804,6.200007508,0,0,1,118361.6716
9222,woman,22.3705152,7.596504671,0,0,0,88237.32235
9223,woman,34.07963132,9.041870995,0,0,1,154590.3228
9224,woman,24.02037474,8.244540498,0,0,0,112578.4643
9225,woman,22.24704042,8.673471926,0,0,0,46528.89977
9226,woman,26.98299781,6.755041871,1,0,0,84268.51039
9227,woman,26.958323,12.63785202,0,0,1,160388.2936
9228,woman,24.64247164,9.736078295,0,0,0,72549.28914
9229,woman,29.40268147,6.964745449,0,0,0,114391.9254
9230,woman,30.07013031,9.035031737,0,0,0,64855.45081
9231,woman,25.01769395,5.150488461,1,0,0,38728.10363
9232,woman,29.41364373,8.40637582,0,0,0,121072.2066
9233,woman,27.28027368,2.945913188,1,0,0,63025.65876
9234,woman,21.50222523,5.719954731,0,0,0,96926.33726
9235,woman,29.99568746,10.58235489,0,0,0,131182.4726
9236,woman,25.01057895,8.914360779,0,0,0,49965.28294
9237,woman,31.79806346,11.08230103,1,0,0,70306.62677
9238,woman,26.48685144,8.755021394,0,0,0,118406.9579
9239,woman,27.33776667,10.02790269,0,0,0,76419.13523
9240,woman,26.19973543,6.165373909,0,0,0,105905.1388
9241,woman,23.38397352,3.657619604,0,0,0,58203.02485
9242,woman,27.32973723,7.903801063,0,0,0,80387.31123
9243,woman,19.17785569,4.820054531,0,0,0,69984.35554
9244,woman,32.03362976,8.249037197,0,0,0,87674.54141
9245,woman,21.79733418,7.706644558,0,0,1,127638.9392
9246,woman,28.256033,10.2982962,1,0,0,64538.11768
9247,woman,35.80462276,11.61366898,0,0,0,78221.07386
9248,woman,31.4520525,5.447374216,0,0,0,109879.3922
9249,woman,29.26534983,8.495159832,0,0,0,121255.5143
9250,woman,22.32648179,9.930080469,1,0,0,89016.09447
9251,woman,31.42810264,4.868390671,1,0,0,53090.68244
9252,woman,30.06713159,10.41145412,0,0,0,130591.3892
9253,woman,19.11402521,3.642436505,0,0,0,35381.80202
9254,woman,35.02289801,4.167445013,0,0,0,108367.6746
9255,woman,34.3732697,8.724419523,1,0,0,86202.97971
9256,woman,35.57880994,6.770276855,0,0,0,55858.20894
9257,woman,29.54629155,12.44873516,0,0,0,118733.7677
9258,woman,37.37661609,5.811669764,0,0,0,85165.91019
9259,woman,32.533928,7.736163228,0,0,0,103518.7997
9260,woman,26.40405104,8.62800173,1,1,1,145459.3596
9261,woman,28.21205771,8.299367849,0,0,0,82965.93786
9262,woman,29.45554992,4.977586402,0,0,0,104600.2875
9263,woman,27.71067046,11.12778943,1,0,0,99113.07771
9264,woman,38.45532386,7.84329301,1,0,0,75213.5747
9265,woman,28.24389419,10.21785549,0,0,0,89680.38212
9266,woman,28.26133154,8.09873338,0,0,0,118025.5668
9267,woman,29.99191482,7.328766738,1,0,0,57378.94288
9268,woman,38.0056534,8.481268687,0,0,0,133779.5642
9269,woman,34.06217701,7.485345287,0,0,0,123556.2224
9270,woman,30.80197869,4.615929874,0,0,0,104658.2965
9271,woman,28.19978131,7.288423164,0,0,0,114192.2606
9272,woman,28.75635572,9.073262934,0,0,0,123068.0419
9273,woman,27.11316696,9.880115036,0,0,0,124142.8018
9274,woman,34.14903828,6.075113853,0,0,0,82090.77304
9275,woman,27.551759,10.15381736,0,0,0,106912.0472
9276,woman,26.40106111,5.895332792,0,0,0,63210.86334
9277,woman,29.69462659,7.824411538,1,0,0,53632.36798
9278,woman,28.31272199,7.989559316,0,0,0,117602.6992
9279,woman,22.18213124,10.85571549,0,0,0,72693.54397
9280,woman,26.94727511,9.57226909,0,0,0,53467.43407
9281,woman,32.58636254,5.287036206,0,0,0,110697.2299
9282,woman,23.84453572,8.226566568,0,0,0,77110.6641
9283,woman,33.19276,8.684900863,0,1,1,124206.5624
9284,woman,31.19319996,9.151629654,0,0,0,78436.04509
9285,woman,37.6324559,6.536920847,0,0,0,105185.0355
9286,woman,32.91312055,7.540736171,0,0,0,103159.5582
9287,woman,26.60033281,9.599445166,1,1,1,105980.53
9288,woman,27.32685505,5.990625672,1,0,0,51980.37894
9289,woman,28.98151239,7.408336008,0,0,0,50551.53008
9290,woman,26.28034547,10.40692463,1,0,0,60050.3538
9291,woman,32.07373263,4.029294334,0,0,0,63514.95139
9292,woman,30.03903866,7.919916915,0,0,0,119770.3955
9293,woman,24.78200766,6.580648618,0,0,0,63520.16134
9294,woman,23.95134544,9.00588925,0,0,0,80038.44955
9295,woman,28.36707214,8.735801096,0,0,0,121029.6965
9296,woman,25.63708999,6.706609012,1,0,0,68781.85028
9297,woman,38.80547376,9.685846161,1,0,0,58036.49149
9298,woman,25.14282518,7.294253344,1,0,1,1476678.214
9299,woman,37.67492652,6.217311086,0,0,0,65161.05931
9300,woman,31.40704339,12.84259821,0,0,1,168429.7927
9301,woman,36.18986118,8.845131598,0,0,0,132775.7754
9302,woman,32.3594186,11.17546308,0,0,0,136949.3178
9303,woman,35.83813986,10.00210458,1,0,0,105665.5757
9304,woman,23.59799904,9.775078815,0,0,0,71460.13499
9305,woman,22.11174466,8.195771807,0,0,0,109609.7991
9306,woman,32.18635075,9.877409877,0,0,0,81561.69694
9307,woman,24.48326225,9.840421388,0,0,0,72649.57702
9308,woman,33.23786532,5.420479243,0,0,0,93314.51867
9309,woman,32.23685346,12.03772004,0,0,1,166215.0319
9310,woman,29.26614686,10.84233195,1,0,0,86497.23805
9311,woman,33.8972854,6.734678615,1,0,0,78924.83473
9312,woman,26.59836883,8.611498981,0,0,0,82026.31387
9313,woman,34.81125899,12.04443277,1,0,0,110324.6277
9314,woman,25.70638744,9.909429713,0,0,0,122239.6052
9315,woman,36.08749787,7.757962727,1,0,1,73514.31806
9316,woman,31.44850214,10.18734476,0,0,0,112661.6875
9317,woman,17.00901691,8.979033822,0,0,0,71057.70553
9318,woman,22.29094842,7.195031414,0,0,1,73372.10767
9319,woman,30.40984829,10.58360665,1,0,0,51378.25215
9320,woman,37.93662432,6.545534737,1,0,0,89650.161
9321,woman,26.32529833,9.056184495,1,0,0,57395.63972
9322,woman,33.64538031,9.958534809,0,0,0,83449.08005
9323,woman,34.63490944,6.169493037,0,0,0,118072.0823
9324,woman,33.54037543,7.156277355,0,0,0,75309.54702
9325,woman,23.71139443,9.402689914,1,0,0,89071.54488
9326,woman,35.88510552,9.421065117,0,0,1,159460.0202
9327,woman,20.39809671,8.899555585,0,0,0,45119.69416
9328,woman,33.52396405,7.699647996,0,0,1,89227.38143
9329,woman,24.53152498,8.838671117,0,0,0,69936.73602
9330,woman,28.58516847,8.142838413,1,0,0,65155.84207
9331,woman,33.44386445,7.856896577,0,0,0,124384.5653
9332,woman,36.25133107,7.291445986,0,0,0,89514.0611
9333,woman,30.92410125,7.370340549,0,0,0,118499.8116
9334,woman,32.13183453,8.40143905,1,1,1,121057.5919
9335,woman,30.09101333,8.905333196,1,0,1,64467.71268
9336,woman,22.10395514,10.56742132,1,0,0,90660.18864
9337,woman,28.03600975,9.257600729,0,0,0,75118.84224
9338,woman,34.38964604,10.99882414,0,0,0,139176.4337
9339,woman,27.99024528,8.364843894,0,0,0,72540.1769
9340,woman,32.34535007,9.812273398,0,0,0,112392.8373
9341,woman,22.49196118,11.12515339,0,0,0,85268.9481
9342,woman,31.84842992,7.205788989,1,0,0,84551.14101
9343,woman,25.45134363,7.417408853,0,0,0,91839.37795
9344,woman,33.65113462,7.997907406,0,0,0,77948.76224
9345,woman,26.09580956,9.334214205,0,0,0,120363.9698
9346,woman,32.8552184,6.423621971,1,0,0,90238.84182
9347,woman,26.50891566,2.509846546,0,0,0,87003.5603
9348,woman,39.34155234,8.812139269,0,0,0,137169.2334
9349,woman,30.26814458,7.756570427,0,0,0,119350.1635
9350,woman,43.67109111,7.894538351,0,0,0,89107.81398
9351,woman,34.98266873,6.880802503,0,0,0,122026.2421
9352,woman,23.13358246,5.867270775,0,0,0,100012.2601
9353,woman,32.63964275,4.771064764,0,0,0,108114.5386
9354,woman,22.02673023,6.309780727,0,0,0,100605.4075
9355,woman,32.5574123,6.50335428,1,0,0,90159.70011
9356,woman,29.95345293,7.141586696,1,0,1,79477.84734
9357,woman,20.4419652,6.566439228,0,0,0,99573.88312
9358,woman,32.89793298,8.649918509,1,0,0,90648.40293
9359,woman,23.3812816,10.03203308,0,0,0,82835.58952
9360,woman,25.42649018,9.032179267,0,0,0,71505.13455
9361,woman,27.08025854,9.192720543,0,0,0,121172.1198
9362,woman,29.26561994,11.6536106,0,0,0,82809.27666
9363,woman,34.56252975,7.44464376,0,0,0,124086.7763
9364,woman,29.39321813,7.183172811,0,0,0,115414.7815
9365,woman,33.15150852,10.26335683,1,0,0,89507.84543
9366,woman,27.82554865,7.973379859,1,0,0,63864.19783
9367,woman,35.21553276,3.103503749,0,0,0,102864.7767
9368,woman,28.26923487,7.882662614,0,0,0,71453.10409
9369,woman,35.36265783,6.224322009,1,0,0,55725.5631
9370,woman,34.6884239,10.73501704,0,0,0,138554.9763
9371,woman,26.83085968,7.962139267,0,0,0,79964.05821
9372,woman,21.06855369,7.370994326,0,0,0,104310.8866
9373,woman,25.82165437,3.380070712,0,0,0,90861.93008
9374,woman,32.31599161,4.417341192,0,0,0,65114.5058
9375,woman,23.12912273,7.026364456,1,0,0,56088.17184
9376,woman,29.24373056,6.016892021,1,1,1,83484.30103
9377,woman,32.29547005,6.277805263,1,0,0,89038.27875
9378,woman,26.23269029,9.01413793,0,0,0,100176.6954
9379,woman,25.97914561,6.616129202,0,0,0,107788.009
9380,woman,29.1007182,8.96109426,1,0,0,51364.35458
9381,woman,28.60312023,12.11709139,0,0,0,71213.40369
9382,woman,36.74825515,8.564454916,0,0,0,94849.47194
9383,woman,34.55892422,6.697103894,0,0,0,75066.37301
9384,woman,33.14221299,7.663000015,1,0,0,52655.75302
9385,woman,29.4093258,6.091968651,0,0,0,110164.7478
9386,woman,32.61394447,6.820848809,1,0,0,50252.50289
9387,woman,25.96429694,7.189892859,0,0,0,110508.8717
9388,woman,22.78612455,4.212995784,0,0,0,71989.14003
9389,woman,27.3744932,7.481435198,1,0,1,93980.56059
9390,woman,27.64395826,6.887156398,0,0,0,47872.26389
9391,woman,27.83559285,6.935726696,0,0,0,48192.9873
9392,woman,29.68745981,7.277852885,0,0,0,116284.8016
9393,woman,31.35065357,9.503053595,1,0,0,84993.89686
9394,woman,23.80236751,5.90706191,0,0,0,60275.4494
9395,woman,39.90975229,8.524578597,1,0,0,105968.2432
9396,woman,32.94478934,11.97537718,0,0,0,140867.8542
9397,woman,33.54125803,8.713652924,0,0,0,109382.7388
9398,woman,30.67715996,6.530930803,0,0,0,50143.18286
9399,woman,27.82889624,7.960896921,1,0,0,63834.20157
9400,woman,34.1752766,5.246034945,1,0,0,48142.32846
9401,woman,22.30978374,8.659378713,1,0,0,85003.8052
9402,woman,41.0075377,7.467495742,0,0,0,133474.2787
9403,woman,23.53992973,8.86103205,0,0,0,68865.51888
9404,woman,38.25187837,9.708023798,0,0,0,139459.5589
9405,woman,32.18543259,7.921835505,1,0,0,94588.91467
9406,woman,26.53879374,8.614433562,0,0,1,117216.253
9407,woman,20.83631441,8.451610801,0,0,0,108923.2428
9408,woman,29.41219158,9.298485813,0,0,0,76806.48545
9409,woman,30.09452344,3.76042308,0,0,0,67241.42594
9410,woman,29.46453442,6.432517837,1,0,0,86147.38919
9411,woman,21.17351123,10.47679569,0,1,1,114681.675
9412,woman,32.85674791,8.942131955,0,0,0,128401.0775
9413,woman,25.83376656,10.34562273,0,0,0,87018.95716
9414,woman,31.53876731,6.098574104,0,0,0,78843.14123
9415,woman,27.27411853,8.46332699,0,0,0,118246.0346
9416,woman,32.71610731,11.17036419,0,0,0,137442.9343
9417,woman,34.71554493,9.952322604,0,1,1,188640.8932
9418,woman,31.16565792,6.748434198,0,0,1,137269.2546
9419,woman,32.29777185,9.541890177,0,0,0,80777.6952
9420,woman,33.02687312,5.578759689,0,0,0,78655.24088
9421,woman,27.37918156,7.684729019,0,0,0,114858.4462
9422,woman,33.31697795,13.18441286,0,0,0,145809.5572
9423,woman,27.43156588,9.189281789,1,0,0,45624.07326
9424,woman,31.84771836,6.360005962,0,0,0,95993.38358
9425,woman,42.97480943,10.723278,0,0,0,84168.60978
9426,woman,20.74708575,9.776276254,0,0,0,68201.93316
9427,woman,36.86838901,8.322766675,1,0,0,101610.6277
9428,woman,28.51380944,6.430483678,1,0,0,84984.07849
9429,woman,21.38711305,7.750996255,0,0,0,87535.78542
9430,woman,31.63462075,7.384036372,0,0,0,61848.09788
9431,woman,25.05475569,7.5385342,0,0,0,66754.20689
9432,woman,39.7747606,10.05160388,0,0,0,90710.45676
9433,woman,32.64641233,7.291057919,0,0,0,101607.798
9434,woman,33.21603571,8.920758647,0,0,0,58539.83527
9435,woman,31.04884901,8.231672599,0,0,0,75653.76598
9436,woman,28.43092093,4.930022494,1,0,0,41616.67448
9437,woman,30.05518669,9.065160196,1,0,0,88522.27138
9438,woman,25.81572869,7.352363197,0,0,1,89873.52895
9439,woman,33.1694907,6.430463714,0,0,0,98240.63673
9440,woman,40.8626787,5.82337415,1,0,0,60305.16407
9441,woman,23.4519668,7.280009462,1,0,0,81796.1393
9442,woman,32.78833274,8.695764071,0,0,0,108219.4745
9443,woman,25.98661643,9.669789889,0,0,0,73906.85666
9444,woman,29.98754236,7.615878995,0,0,0,118295.7143
9445,woman,33.60056597,4.768395649,0,0,0,61464.05771
9446,woman,35.96411513,7.144939918,0,0,0,124696.1391
9447,woman,31.13561589,6.168787985,1,0,0,73557.19504
9448,woman,29.96884516,4.905602135,0,0,0,64066.34054
9449,woman,18.16165077,7.932471904,0,0,0,68758.04479
9450,woman,28.79877335,8.659462036,0,0,0,121313.8915
9451,woman,27.13980332,8.30246793,1,0,0,63990.79544
9452,woman,34.17312496,7.764783308,0,0,0,77858.91403
9453,woman,30.96931485,8.088111922,0,0,0,63174.75123
9454,woman,33.41006858,8.144262829,0,0,0,125646.256
9455,woman,29.43058638,7.906190182,0,0,0,72850.98602
9456,woman,30.49612331,6.902404485,0,0,0,71051.51791
9457,woman,33.16155142,6.640218907,1,0,0,59009.87536
9458,woman,20.78315593,8.348433316,0,0,0,108384.4599
9459,woman,28.76434184,6.112089058,0,0,0,66604.5071
9460,woman,34.30832221,9.183537123,0,0,0,60276.22128
9461,woman,33.18364918,7.998571231,0,0,0,56356.18568
9462,woman,33.26961808,6.646047719,0,0,0,73433.16423
9463,woman,32.77202235,9.811005075,0,0,0,94110.30813
9464,woman,28.41123277,10.57465064,0,0,0,128869.6995
9465,woman,26.17833569,9.617871032,1,0,0,66331.13525
9466,woman,32.95039882,8.220155681,0,0,0,56637.25538
9467,woman,33.95656268,9.981323751,0,0,0,61678.82909
9468,woman,33.78866896,9.152306491,0,0,0,111657.4199
9469,woman,33.89294994,8.75262682,1,0,0,59819.5706
9470,woman,24.77980175,10.16356913,0,0,0,85065.59812
9471,woman,26.68316989,7.52092394,0,0,0,94096.22642
9472,woman,37.50649891,9.755970165,0,1,1,135534.4979
9473,woman,29.95418615,8.312977734,0,0,0,121431.411
9474,woman,33.78010588,7.248337566,1,0,1,101587.9893
9475,woman,34.48776887,6.145485603,0,0,0,117741.8792
9476,woman,25.13191023,11.83338546,0,0,1,153864.3214
9477,woman,28.86153248,5.934411885,1,0,0,39079.53796
9478,woman,34.98696975,8.302195314,0,0,0,91648.09427
9479,woman,28.33270749,6.823765974,0,0,0,68334.73704
9480,woman,25.95584364,9.586621812,0,0,0,61674.86605
9481,woman,28.24134981,6.846193006,0,0,0,93153.05677
9482,woman,41.74430416,12.04407063,1,0,0,89212.05432
9483,woman,33.42718584,6.498984679,0,0,0,117945.213
9484,woman,31.5320919,9.840034603,1,0,0,99934.88651
9485,woman,27.80414767,8.783238747,0,0,0,84182.55057
9486,woman,43.14839397,8.49366095,1,0,1,111273.132
9487,woman,31.19248654,11.23818147,0,0,0,61453.01693
9488,woman,25.33818489,7.86157123,0,0,0,112733.8348
9489,woman,29.29902694,13.83003805,0,0,0,87928.42973
9490,woman,25.63995655,9.248419775,0,0,0,72352.2883
9491,woman,33.53885409,9.372310577,0,0,1,80503.54634
9492,woman,28.43150538,8.658107219,1,0,1,108790.2197
9493,woman,29.53369199,7.90681527,0,0,0,118982.7258
9494,woman,33.2301367,7.661859422,1,0,0,94986.28196
9495,woman,27.71520901,8.430135462,0,0,0,99732.81703
9496,woman,38.61123659,9.604450087,0,0,1,164782.1872
9497,woman,31.24336097,7.085969607,0,0,0,60497.83439
9498,woman,27.02609062,7.2829305,1,0,0,86152.29731
9499,woman,27.13777187,6.341919425,0,0,0,108122.6209
9500,woman,23.53599424,9.844083676,1,0,0,83024.03306
9501,woman,31.75928349,8.633265506,1,0,0,96409.92251
9502,woman,28.61577845,10.75750118,1,0,1,116795.3413
9503,woman,30.87243845,7.152238736,1,0,0,69499.78933
9504,woman,33.85790677,6.633445783,0,0,1,60959.29307
9505,woman,28.42238874,3.214648533,1,0,0,65499.20464
9506,woman,26.99399935,10.68678094,0,0,0,89622.16967
9507,woman,29.61053912,7.139155918,1,0,0,88800.17068
9508,woman,33.27376292,8.021235568,0,0,1,75567.90981
9509,woman,22.36559844,8.037994898,0,0,0,90259.57413
9510,woman,25.65055881,8.263175623,0,0,0,115009.9594
9511,woman,28.91709453,8.48002399,1,0,0,50174.53869
9512,woman,35.74201043,8.671128321,0,0,0,131363.7988
9513,woman,33.02182497,7.185467899,0,0,0,101650.8153
9514,woman,26.28980209,9.980766655,1,0,1,62964.73404
9515,woman,29.77671315,8.351803927,0,0,0,62576.2517
9516,woman,23.08149625,10.32886994,0,0,1,98675.60243
9517,woman,32.98655144,8.200108284,0,0,0,125289.1235
9518,woman,23.99138381,7.06398373,0,0,0,107071.7458
9519,woman,27.65372049,5.241850319,0,0,0,103363.456
9520,woman,35.49848112,8.70095569,0,0,0,82092.51014
9521,woman,32.42190817,8.1824425,0,0,0,124396.157
9522,woman,31.9624648,6.580824456,0,0,0,116233.1029
9523,woman,32.58868902,8.96508726,0,0,0,109115.3708
9524,woman,40.65863973,4.058492583,1,0,0,90917.01462
9525,woman,38.89876965,4.452379033,1,0,0,65841.7243
9526,woman,39.01160547,10.55621072,1,0,1,73091.38978
9527,woman,32.70136739,10.14181006,0,0,1,157982.4157
9528,woman,38.24624068,5.683985573,0,0,0,120857.1685
9529,woman,24.00085858,7.837255077,0,0,0,110696.4709
9530,woman,24.30808801,5.275286334,1,0,1,60668.86223
9531,woman,23.22788947,8.705108527,0,0,0,56096.76154
9532,woman,35.25563871,6.580283038,0,0,0,120972.6508
9533,woman,28.16805633,5.339408575,0,0,0,104601.8295
9534,woman,29.66693275,5.853436961,1,0,0,59913.8547
9535,woman,21.43699087,9.406245622,1,0,0,72636.9844
9536,woman,29.21842613,11.2557218,0,0,0,132740.6526
9537,woman,21.57435294,8.64338477,1,0,0,76857.79372
9538,woman,21.69890598,4.67543703,0,0,0,72861.14558
9539,woman,23.32220562,6.827655944,0,0,0,85980.64814
9540,woman,28.91761337,9.43252388,0,0,0,124848.4597
9541,woman,36.79435605,9.119372236,0,0,0,134842.9107
9542,woman,26.12514478,8.792027172,0,0,1,140484.8057
9543,woman,27.01412662,7.687347698,0,0,0,114344.8727
9544,woman,22.43284042,9.512695745,0,0,0,79857.6962
9545,woman,33.07985926,9.756586747,0,0,0,132216.4732
9546,woman,24.87975625,9.322721302,0,0,0,50753.68447
9547,woman,32.19989378,6.167387612,1,0,0,52421.63027
9548,woman,28.53090763,11.98737033,1,0,1,75381.2813
9549,woman,36.91200181,9.409203706,0,0,0,136260.666
9550,woman,34.53169954,9.05979518,0,0,0,93770.76841
9551,woman,38.71988865,7.296505721,1,0,0,74004.45196
9552,woman,25.98837254,7.494059203,0,0,0,67689.15328
9553,woman,33.93404631,6.636129606,0,0,0,53805.90768
9554,woman,30.00229047,8.90232444,1,0,0,52146.79255
9555,woman,32.22348609,7.260987483,0,0,0,84242.80497
9556,woman,36.86848534,8.567166183,0,0,0,83278.2128
9557,woman,28.34009567,8.193015335,0,1,1,135543.0279
9558,woman,38.45192484,9.90025724,1,0,0,87653.60631
9559,woman,25.94275039,2.877104672,0,0,0,88252.75222
9560,woman,38.5351167,9.158172864,0,0,1,139371.5826
9561,woman,31.79774839,8.817584763,0,0,0,126330.0997
9562,woman,29.41696619,5.504821486,0,0,0,65402.91322
9563,woman,33.23198466,5.362791323,0,0,0,69304.93783
9564,woman,42.75769958,12.61357901,0,0,0,115765.0173
9565,woman,25.46171904,6.941910888,0,0,0,74367.66823
9566,woman,29.11108798,7.093545114,0,1,1,132230.3813
9567,woman,19.02118992,5.156004793,0,0,0,71493.06448
9568,woman,20.00918242,8.848493134,1,0,0,82815.11525
9569,woman,32.16729381,5.770575709,0,0,0,78332.22807
9570,woman,26.24006739,10.32358864,0,0,1,148491.3017
9571,woman,24.94769315,10.7215182,0,0,0,75511.03266
9572,woman,26.23579384,7.670423855,0,0,0,68498.58781
9573,woman,28.70567926,6.698982515,0,0,0,68376.07708
9574,woman,23.81401067,10.60034344,1,0,0,66136.94943
9575,woman,29.65055415,7.154719061,0,0,0,115650.8669
9576,woman,31.10624417,8.020241498,1,0,0,86404.52712
9577,woman,32.06407161,9.636121319,0,0,0,80767.76137
9578,woman,32.72418365,7.704267228,0,0,0,122645.5372
9579,woman,28.22028957,5.722271106,1,0,0,51923.97505
9580,woman,30.99497805,6.151400513,0,0,0,93741.42272
9581,woman,26.49307404,11.31633578,0,0,0,90995.40379
9582,woman,26.6124213,9.23131885,0,0,0,120665.086
9583,woman,27.66281091,5.288787768,1,0,1,84993.21157
9584,woman,35.08790748,10.07943615,0,0,0,136456.4102
9585,woman,25.28840412,8.011485631,0,0,1,80036.95083
9586,woman,22.67753725,5.852785071,0,0,0,99283.30037
9587,woman,35.05960532,7.701280763,0,0,1,148934.8718
9588,woman,27.31046857,8.150333228,1,0,0,75740.21156
9589,woman,41.89523206,8.970426978,0,0,0,90172.10848
9590,woman,26.1168848,7.872430667,0,0,0,113904.9706
9591,woman,28.75663059,10.40571224,0,0,0,90958.51207
9592,woman,21.32365592,8.062089038,1,0,0,81847.92035
9593,woman,29.75487224,7.673648747,0,0,0,118228.2038
9594,woman,31.91146702,9.010863135,1,0,0,97806.92363
9595,woman,33.6810819,6.786356749,1,0,1,62849.55109
9596,woman,33.88166023,6.547872618,0,0,0,118837.0225
9597,woman,29.236027,9.867402432,0,0,0,78159.54573
9598,woman,36.24282271,8.898087926,1,0,0,102714.0366
9599,woman,31.11998767,9.922433601,0,0,0,130089.5044
9600,woman,33.0751977,7.057255165,1,0,0,92729.99431
9601,woman,30.64781918,8.151400359,1,0,0,79801.95813
9602,woman,30.48041552,5.499623559,0,0,0,66602.62304
9603,woman,29.28944778,8.197054816,0,0,0,119951.4917
9604,woman,33.06667922,7.863360382,1,0,0,61634.65122
9605,woman,34.1782688,10.90048724,0,0,0,138481.6463
9606,woman,33.87109878,8.369819225,0,0,0,90464.99989
9607,woman,30.8811249,6.487902799,1,0,1,59015.00128
